oblast,region,depth,parent_text,text,leaf,id,y012025,y022025,y032025,y042025,y052025,y062025,y072025,y082025,y092025,y102025,y112025,y122025,y012026,y022026
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Предоставление социальных услуг без обеспечения проживания пожилым гражданам и инвалидам,Предоставление социальных услуг без обеспечения проживания пожилым гражданам и инвалидам,False,448984,,,,,,,,,,228623,228623,228623,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Предоставление социальных услуг без обеспечения проживания пожилым гражданам и инвалидам,Предоставление социальных услуг без обеспечения проживания пожилым гражданам и инвалидам,True,448985,,,,,,,,,,228623,228623,228623,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,Предоставление социальных услуг без обеспечения проживания,Предоставление прочих социальных услуг без обеспечения проживания,False,448986,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Предоставление прочих социальных услуг без обеспечения проживания,Дневной уход за детьми,False,448987,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Дневной уход за детьми,Дневной уход за детьми,True,448988,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,1,Всего,"Искусство, развлечения и отдых",False,448991,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,2,"Искусство, развлечения и отдых","Деятельность в области спорта, организации отдыха и развлечений",False,449022,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,"Деятельность в области спорта, организации отдыха и развлечений",Деятельность в области спорта,False,449023,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Деятельность в области спорта,Эксплуатация спортивных сооружений,False,449024,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Эксплуатация спортивных сооружений,Эксплуатация спортивных сооружений,True,449025,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Деятельность в области спорта,Прочая деятельность в области спорта,False,449030,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Прочая деятельность в области спорта,Прочая деятельность в области спорта,True,449031,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,"Деятельность в области спорта, организации отдыха и развлечений",Деятельность по организации отдыха и развлечений,False,449032,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Деятельность по организации отдыха и развлечений,Деятельность развлекательных и тематических парков,False,449033,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Деятельность развлекательных и тематических парков,Деятельность развлекательных и тематических парков,True,449034,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Деятельность по организации отдыха и развлечений,Прочая деятельность по организации отдыха и развлечений,False,449035,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Прочая деятельность по организации отдыха и развлечений,Прочие виды деятельности по организации отдыха и развлечений,True,449039,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,1,Всего,Промышленность,False,741340,8510558.0,719259558,918695558,1567541558,2491626558,3330045558,3607143552,8864070552,19508941364,22021004721,30830325525,31695164012,82623528.0,236495443.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,2,Промышленность,Обрабатывающая промышленность,False,447346,8510558.0,58826558,74529558,113786558,133044558,151584558,207826047,328313047,402859605,430763654,469037938,516182812,6676273.0,11301945.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,Обрабатывающая промышленность,Производство продуктов питания,False,447347,6870503.0,57186503,72889503,75785503,95043503,112923503,151953065,272440065,344012636,371916685,409904265,455154814,3364683.0,7990354.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Производство продуктов питания,Переработка и консервирование мяса и производство мясной продукции,False,447348,6870503.0,57186503,72889503,75785503,95043503,112923503,151953065,272440065,344012636,371916685,409904265,445820905,3364683.0,7990354.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Переработка и консервирование мяса и производство мясной продукции,Переработка и консервирование мяса,False,447349,4829355.0,9886355,9886355,9886355,21684355,21684355,60130155,65392155,102947596,102947596,137879804,171361479,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Переработка и консервирование мяса и производство мясной продукции,Производство продуктов из мяса и мяса сельскохозяйственной птицы ,False,447353,2041147.0,47300147,63003147,65899147,73359147,91239147,91822911,207047911,241065012,268969061,272024433,274459418,3364683.0,7990354.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Производство продуктов питания,Производство растительных и животных масел и жиров,False,447365,,,,,,,,,,,,9333910,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Производство растительных и животных масел и жиров,Производство масел и жиров,False,447366,,,,,,,,,,,,9333910,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Производство продуктов питания,"Производство мукомольно-крупяных продуктов, крахмалов и крахмальных продуктов",False,447377,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,"Производство мукомольно-крупяных продуктов, крахмалов и крахмальных продуктов",Производство мукомольно-крупяных продуктов,False,447378,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Производство продуктов питания,"Производство  хлебобулочных, макаронных и мучных кондитерских изделий",False,447384,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,"Производство  хлебобулочных, макаронных и мучных кондитерских изделий",Производство хлебобулочных и мучных кондитерских изделий недлительного хранения,False,447385,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,Обрабатывающая промышленность,Производство текстильных изделий,False,447434,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Производство текстильных изделий,Производство прочих текстильных изделий,False,447456,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Производство прочих текстильных изделий,"Производство нетканых текстильных изделий, кроме одежды",False,447467,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,Обрабатывающая промышленность,Производство прочей не металлической минеральной продукции,False,447646,1640055.0,1640055,1640055,2970055,2970055,3630055,20639696,20639696,23613711,23613711,23900392,25794716,3311593.0,3311593.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Производство прочей не металлической минеральной продукции,Производство строительных материалов из глины,False,447664,1640055.0,1640055,1640055,2970055,2970055,3630055,20639696,20639696,23613711,23613711,23900392,25794716,3311593.0,3311593.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Производство строительных материалов из глины,"Производство кирпича, черепицы и прочих строительных изделий из обожженной глины",False,447667,1640055.0,1640055,1640055,2970055,2970055,3630055,20639696,20639696,23613711,23613711,23900392,25794716,3311593.0,3311593.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Производство прочей не металлической минеральной продукции,"Производство изделий из бетона, цемента и строительного гипса ",False,447688,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,"Производство изделий из бетона, цемента и строительного гипса ",Производство товарного бетона ,False,447695,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Производство прочей не металлической минеральной продукции,Производство абразивных изделий и прочей неметаллической минеральной продукции,False,447707,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Производство абразивных изделий и прочей неметаллической минеральной продукции,"Производство прочей неметаллической минеральной продукции, не включенной в другие группировки",False,447710,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,Обрабатывающая промышленность,"Производство готовых металлических изделий, кроме машин и оборудования",False,447760,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,"Производство готовых металлических изделий, кроме машин и оборудования",Производство прочих готовых металлических изделий,False,447797,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Производство прочих готовых металлических изделий,"Производство прочих готовых металлических изделий, не включенных в другие группировки",False,447807,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,Обрабатывающая промышленность,Производство мебели,False,448008,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Производство мебели,Производство мебели,False,448009,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Производство мебели,Производство мебели для офисов и предприятий торговли,False,448010,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,Обрабатывающая промышленность,Ремонт и установка машин и оборудования,False,448050,,,,x,x,x,35233302,35233302,35233302,35233302,35233302,35233302,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Ремонт и установка машин и оборудования,"Ремонт готовых металлических изделий, машин и оборудования",False,448051,,,,x,x,x,35233302,35233302,35233302,35233302,35233302,35233302,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,"Ремонт готовых металлических изделий, машин и оборудования",Ремонт машин и оборудования,False,448059,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,"Ремонт готовых металлических изделий, машин и оборудования",Ремонт электронного и оптического оборудования,False,448066,,,,x,x,x,35233302,35233302,35233302,35233302,35233302,35233302,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,2,Промышленность,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",False,448090,,660433000,839143000,1448732000,2247173000,2971602000,3192458504,7974758504,18408316664,20845759081,29265197910,29735806483,75947252.0,154732673.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом","Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",False,448091,,660433000,839143000,1448732000,2247173000,2971602000,3192458504,7974758504,18408316664,20845759081,29265197910,29735806483,75947252.0,154732673.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом","Производство, передача и распределение электроэнергии",False,448092,,469348000,648058000,991787000,1694029000,2326073000,2453015186,7044027186,16621384897,18917380445,27286427762,27757036335,,78785420.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,"Производство, передача и распределение электроэнергии",Производство электроэнергии,False,448093,,452203000,452203000,452203000,452203000,452203000,529443838,4783859838,14096090137,16195558893,24515441681,24913731563,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,"Производство, передача и распределение электроэнергии",Передача электроэнергии,False,448098,,x,195855000,195855000,397700000,398035000,447736348,447736348,571661212,762849311,812013841,884332531,,2469354.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,"Производство, передача и распределение электроэнергии",Распределение электроэнергии,False,448100,,,,343729000,844126000,1475835000,1475835000,1812431000,1953633548,1958972240,1958972240,1958972240,,76316067.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",Производство и распределение газообразного топлива по трубопроводам,False,448104,,191085000,191085000,191085000,191085000,191085000,191085000,193867000,203248089,222961306,272558892,272558892,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Производство и распределение газообразного топлива по трубопроводам,Распределение газообразного топлива по трубопроводам,False,448107,,191085000,191085000,191085000,191085000,191085000,191085000,193867000,203248089,222961306,272558892,272558892,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,"Снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом","Снабжение паром, горячей водой и кондиционированным воздухом",False,448111,,,,265860000,362059000,454444000,548358303,736864303,1583683662,1705417315,1706211240,1706211240,75947252.0,75947252.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,"Снабжение паром, горячей водой и кондиционированным воздухом","Снабжение паром, горячей водой и кондиционированным воздухом",False,448112,,,,265860000,362059000,454444000,548358303,736864303,1583683662,1705417315,1706211240,1706211240,75947252.0,75947252.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,2,Промышленность,"Водоснабжение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений",False,448117,,,5023000,5023000,111409000,206859000,206859000,560999000,697765095,744481985,1096089701,1443174740,,70460823.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,"Водоснабжение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений","Сбор, обработка и распределение воды",False,448118,,,,,,30685000,30685000,78672000,107058859,144811458,148399097,480012053,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,"Сбор, обработка и распределение воды","Сбор, обработка и распределение воды",False,448119,,,,,,30685000,30685000,78672000,107058859,144811458,148399097,480012053,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,"Сбор, обработка и распределение воды","Сбор, обработка и распределение воды",False,448120,,,,,,30685000,30685000,78672000,107058859,144811458,148399097,480012053,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,"Водоснабжение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений",Сбор и обработка сточных вод,False,448122,,,5023000,5023000,111409000,176174000,176174000,482327000,590706236,599670551,947690604,963162708,,70460823.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,Сбор и обработка сточных вод,Сбор и обработка сточных вод,False,448123,,,5023000,5023000,111409000,176174000,176174000,482327000,590706236,599670551,947690604,963162708,,70460823.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Сбор и обработка сточных вод,Сбор и обработка сточных вод,False,448124,,,5023000,5023000,111409000,176174000,176174000,482327000,590706236,599670551,947690604,963162708,,70460823.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,3,"Водоснабжение; сбор, обработка и удаление отходов, деятельность по ликвидации загрязнений","Сбор, обработка и удаление отходов; утилизация (восстановление) материалов",False,448126,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,"Сбор, обработка и удаление отходов; утилизация (восстановление) материалов",Сбор отходов,False,448127,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Сбор отходов,Сбор неопасных отходов,False,448128,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,4,"Сбор, обработка и удаление отходов; утилизация (восстановление) материалов",Обработка и удаление отходов,False,448132,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙСКИЙ РАЙОН,5,Обработка и удаление отходов,Обработка и удаление неопасных отходов,False,448133,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,0,,Всего,False,741885,122013480.577,210770480.577,662963480.577,907630480.577,1909144480.577,3196405480.577,5083675608.717,5731806608.717,7933315412.297,8254003069.517,8475647445.987,11815018821.867,,15517568.84
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,1,Всего,"Сельское, лесное и рыбное хозяйство",False,447173,113238602.0,170169602,612483602,842692602,1446244602,2136078602,3464769489,3826396489,4713238104,4832774253,4889260439,7041870838,,549538.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,2,"Сельское, лесное и рыбное хозяйство","Растениеводство и животноводство, охота и предоставление услуг в этих областях",False,447174,113238602.0,170169602,612483602,842692602,1446244602,2136078602,3464769489,3826396489,4713238104,4832774253,4889260439,7041870838,,549538.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,3,"Растениеводство и животноводство, охота и предоставление услуг в этих областях",Выращивание одно- или двухлетних культур,False,447175,,6714000,164082000,380259000,975517000,1337969000,2619018828,2841368828,3547569009,3557640131,3588553662,4990604519,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,4,Выращивание одно- или двухлетних культур,"Выращивание зерновых (кроме риса), бобовых и масличных культур",False,447176,,6714000,164082000,380259000,975517000,1337969000,2619018828,2841368828,3547569009,3557640131,3588553662,4990604519,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,"Выращивание зерновых (кроме риса), бобовых и масличных культур","Выращивание зерновых и зернобобовых культур, включая семеноводство",True,3783380,,6714000,164082000,380259000,975517000,1337969000,2619018828,2841368828,3547569009,3557640131,3588553662,4990604519,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,"Выращивание зерновых (кроме риса), бобовых и масличных культур",Выращивание масличных культур и их семян,True,447178,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,3,"Растениеводство и животноводство, охота и предоставление услуг в этих областях",Животноводство,False,447218,113238602.0,163455602,448401602,462433602,470727602,798109602,845750661,985027661,1165669090,1275134119,1300706774,2051266333,,549538.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,4,Животноводство,Разведение крупного рогатого скота молочного направления,False,447219,90900318.0,141117318,426063318,440095318,448389318,775771318,823412377,962689377,1143330806,1252795835,1278368490,2028928049,,549538.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,Разведение крупного рогатого скота молочного направления,Разведение крупного рогатого скота молочного направления,True,447220,90900318.0,141117318,426063318,440095318,448389318,775771318,823412377,962689377,1143330806,1252795835,1278368490,2028928049,,549538.0
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,4,Животноводство,Разведение прочего крупного рогатого скота и буйволов,False,447221,22338282.0,22338282,22338282,22338282,22338282,22338282,22338282,22338282,22338282,22338282,22338282,22338282,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,Разведение прочего крупного рогатого скота и буйволов,Разведение прочего крупного рогатого скота и буйволов,True,447222,22338282.0,22338282,22338282,22338282,22338282,22338282,22338282,22338282,22338282,22338282,22338282,22338282,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,4,Животноводство,Разведение лошадей и прочих животных семейства лошадиных,False,447223,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,Разведение лошадей и прочих животных семейства лошадиных,Разведение лошадей,True,447224,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,4,Животноводство,Разведение овец и коз,False,447228,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,Разведение овец и коз,Разведение овец и коз,True,447229,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,3,"Растениеводство и животноводство, охота и предоставление услуг в этих областях",Смешанное сельское хозяйство,False,447239,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,4,Смешанное сельское хозяйство,Смешанное сельское хозяйство,False,447240,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,Смешанное сельское хозяйство,Смешанное сельское хозяйство,True,447241,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,1,Всего,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,False,448215,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,2,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",False,448237,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",Оптовая торговля сельскохозяйственным сырьем и живыми животными,False,448257,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,4,Оптовая торговля сельскохозяйственным сырьем и живыми животными,"Оптовая торговля зерном, необработанным табаком, семенами и кормами для животных",False,448258,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,"Оптовая торговля зерном, необработанным табаком, семенами и кормами для животных","Оптовая торговля зерном, семенами и кормами для животных",True,20575950,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,2,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,"Розничная торговля, кроме торговли автомобилями и мотоциклами",False,448377,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,3,"Розничная торговля, кроме торговли автомобилями и мотоциклами",Розничная торговля в неспециализированных магазинах,False,448378,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,4,Розничная торговля в неспециализированных магазинах,Прочая розничная торговля в неспециализированных магазинах,False,448381,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,Прочая розничная торговля в неспециализированных магазинах,"Прочая розничная торговля в неспециализированных магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м ",True,3647936,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,3,"Розничная торговля, кроме торговли автомобилями и мотоциклами",Розничная торговля топливом в специализированных магазинах,False,448399,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,4,Розничная торговля топливом в специализированных магазинах,Розничная торговля топливом в специализированных магазинах,False,448400,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,Розничная торговля топливом в специализированных магазинах,"Розничная торговля моторным топливом в специализированных магазинах, за исключением находящихся на придорожной полосе",True,20576124,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,1,Всего,Транспорт и складирование,False,448475,,,,,381387000,948363000,1150571301,1406534301,2607436565,2808588073,2971953943,2978019769,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,2,Транспорт и складирование,Складирование грузов и вспомогательная транспортная деятельность,False,448527,,,,,381387000,948363000,1150571301,1406534301,2607436565,2808588073,2971953943,2978019769,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,3,Складирование грузов и вспомогательная транспортная деятельность,Складирование и хранение грузов,False,448528,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,4,Складирование и хранение грузов,Складирование и хранение грузов,False,448529,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,Складирование и хранение грузов,Складирование и хранение зерна,True,448530,,,,,,,,,,,,,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,3,Складирование грузов и вспомогательная транспортная деятельность,Вспомогательная транспортная деятельность,False,448533,,,,,381387000,948363000,1150571301,1406534301,2607436565,2808588073,2971953943,2978019769,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,4,Вспомогательная транспортная деятельность,Вспомогательная деятельность сухопутного транспорта,False,448534,,,,,381387000,948363000,1150571301,1406534301,2607436565,2808588073,2971953943,2978019769,,
КОСТАНАЙСКАЯ ОБЛАСТЬ,МЕНДЫКАРИНСКИЙ РАЙОН,5,Вспомогательная деятельность сухопутного транспорта,Эксплуатация железных дорог,True,448535,,,,,,,,,,,,,,
