oblast,region,depth,parent_text,text,leaf,id,y012025,y022025,y032025,y042025,y052025,y062025,y072025,y082025,y092025,y102025,y112025,y122025,y012026,y022026,y032026,y042026
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,4,Предоставление услуг гостиницами и аналогичными местами для проживания,Предоставление услуг гостиницами и аналогичными местами для проживания,False,3783429,,,,,,,401932146.0,401932146.0,401932146.0,401932146.0,401932146.0,401932146.0,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,5,Предоставление услуг гостиницами и аналогичными местами для проживания,"Предоставление услуг гостиницами без ресторанов, за исключением гостиниц, находящихся на придорожной полосе",True,3783431,,,,,,,401932146.0,401932146.0,401932146.0,401932146.0,401932146.0,401932146.0,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,3,Предоставление услуг по временному проживанию,Предоставление услуг прочими местами для проживания,False,3783441,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,4,Предоставление услуг прочими местами для проживания,Предоставление услуг прочими местами для проживания,False,3783442,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,5,Предоставление услуг прочими местами для проживания,"Предоставление услуг прочими местами для проживания, не включенными в другие категории",True,20576357,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,2,Предоставление услуг по проживанию и питанию,Предоставление услуг по обеспечению питанием и напитками,False,448573,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,3,Предоставление услуг по обеспечению питанием и напитками,Деятельность ресторанов и предоставление услуг по доставке продуктов питания,False,448574,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,4,Деятельность ресторанов и предоставление услуг по доставке продуктов питания,Деятельность ресторанов и предоставление услуг по доставке продуктов питания,False,448575,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,5,Деятельность ресторанов и предоставление услуг по доставке продуктов питания,"Деятельность ресторанов и предоставление услуг по доставке продуктов питания объектами, находящимися на придорожной полосе",True,20576361,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,1,Всего,Информация и связь,False,448585,520939.0,520939.0,520939.0,907939.0,907939.0,907939.0,1379222.0,1694222.0,2094150.0,2094150.0,2094150.0,5130753.0,1946080.0,2174249.0,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,2,Информация и связь,Телекоммуникации,False,448623,520939.0,520939.0,520939.0,907939.0,907939.0,907939.0,1379222.0,1694222.0,2094150.0,2094150.0,2094150.0,5130753.0,1946080.0,2174249.0,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,3,Телекоммуникации,Беспроводная телекоммуникационная связь,False,448627,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,4,Беспроводная телекоммуникационная связь,Беспроводная телекоммуникационная связь,False,448628,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,5,Беспроводная телекоммуникационная связь,Прочая беспроводная телекоммуникационная связь,True,18946149,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,3,Телекоммуникации,Прочая деятельность в области телекоммуникаций,False,448633,520939.0,520939.0,520939.0,907939.0,907939.0,907939.0,1379222.0,1694222.0,2094150.0,2094150.0,2094150.0,5130753.0,1946080.0,2174249.0,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,4,Прочая деятельность в области телекоммуникаций,Прочая деятельность в области телекоммуникаций,False,448634,520939.0,520939.0,520939.0,907939.0,907939.0,907939.0,1379222.0,1694222.0,2094150.0,2094150.0,2094150.0,5130753.0,1946080.0,2174249.0,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,5,Прочая деятельность в области телекоммуникаций,"Прочая деятельность в области телекоммуникаций, не включенная в другие группировки",True,18946154,520939.0,520939.0,520939.0,907939.0,907939.0,907939.0,1379222.0,1694222.0,2094150.0,2094150.0,2094150.0,5130753.0,1946080.0,2174249.0,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,2,Информация и связь,"Компьютерное программирование, консультационные и другие сопутствующие услуги",False,448636,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,3,"Компьютерное программирование, консультационные и другие сопутствующие услуги","Компьютерное программирование, консультационные и другие сопутствующие услуги",False,448637,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,4,"Компьютерное программирование, консультационные и другие сопутствующие услуги",Другие виды деятельности в области информационных технологий и информационных систем,False,448645,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,5,Другие виды деятельности в области информационных технологий и информационных систем,"Другие виды деятельности в области информационных технологий и информационных систем, не включенные в другие группировки",True,20576432,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,2,Информация и связь,Деятельность в области информационного обслуживания,False,448647,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,3,Деятельность в области информационного обслуживания,"Обработка данных, размещение приложений (прикладных программ) и связанная с этим деятельность; деятельность веб-порталов",False,448648,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,4,"Обработка данных, размещение приложений (прикладных программ) и связанная с этим деятельность; деятельность веб-порталов","Обработка данных, размещение приложений (прикладных программ) и связанная с этим деятельность ",False,448649,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,5,"Обработка данных, размещение приложений (прикладных программ) и связанная с этим деятельность ",Размещение приложений (прикладных программ) и связанная с этим деятельность,True,18946161,,,,,,,,,,,,,,,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,1,Всего,Операции с недвижимым имуществом,False,448714,46075927.0,169535927.0,285785927.0,328235927.0,398825927.0,609469927.0,850073561.0,920673561.0,1019100378.0,1306292897.0,1645884731.0,1836816774.0,1533840782.0,1533840782.0,,
АКТЮБИНСКАЯ ОБЛАСТЬ,МУГАЛЖАРСКИЙ РАЙОН,2,Операции с недвижимым имуществом,Операции с недвижимым имуществом,False,448715,46075927.0,169535927.0,285785927.0,328235927.0,398825927.0,609469927.0,850073561.0,920673561.0,1019100378.0,1306292897.0,1645884731.0,1836816774.0,1533840782.0,1533840782.0,,
