id,text,leaf,measureName,y122020,122020,y122021,122021,y122019,122019,y122024,122024,y122023,122023,y122022,122022,depth,parent_text,oblast,region
448192,Прочие строительно-монтажные работы,false,,x,883,x,920,,,97422000,1031,x,994,x,957,4,"Монтаж и установка электрического, водопроводного и прочего оборудования",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448194,"Прочие строительно-монтажные работы, не включенные в другие группировки",true,,x,883,x,920,,,97422000,1031,x,994,x,957,5,Прочие строительно-монтажные работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448196,Отделочные работы,false,,x,883,2337000,920,,,,,,,x,957,3,Специализированные строительные работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448197,Штукатурные работы,false,,,,x,920,,,,,,,,,4,Отделочные работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448198,Штукатурные работы,true,,,,x,920,,,,,,,,,5,Штукатурные работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448199,Столярные и плотницкие работы,false,,,,x,920,,,,,,,x,957,4,Отделочные работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448200,Столярные и плотницкие работы,true,,,,x,920,,,,,,,x,957,5,Столярные и плотницкие работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448205,Прочие отделочные работы,false,,x,883,,,,,,,,,,,4,Отделочные работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448206,Прочие отделочные работы,true,,x,883,,,,,,,,,,,5,Прочие отделочные работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448207,Прочие специализированные строительные работы,false,,x,883,x,920,x,846,,,,,,,3,Специализированные строительные работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448210,"Прочие специализированные строительные работы, не включенные в другие группировки",false,,x,883,x,920,x,846,,,,,,,4,Прочие специализированные строительные работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448214,"Прочие строительные работы, требующие специальной квалификации",true,,x,883,x,920,x,846,,,,,,,5,"Прочие специализированные строительные работы, не включенные в другие группировки",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
