id,text,leaf,measureName,y122020,122020,y122021,122021,y122019,122019,y122024,122024,y122023,122023,y122022,122022,depth,parent_text,oblast,region
448192,Прочие строительно-монтажные работы,false,,128484000,883,455576000,920,50691000,846,40801000,1031,29917000,994,x,957,4,"Монтаж и установка электрического, водопроводного и прочего оборудования",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448194,"Прочие строительно-монтажные работы, не включенные в другие группировки",true,,128484000,883,455576000,920,50691000,846,40801000,1031,29917000,994,x,957,5,Прочие строительно-монтажные работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448196,Отделочные работы,false,,,,,,x,846,,,11960000,994,1009000,957,3,Специализированные строительные работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448199,Столярные и плотницкие работы,false,,,,,,,,,,x,994,x,957,4,Отделочные работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448200,Столярные и плотницкие работы,true,,,,,,,,,,x,994,x,957,5,Столярные и плотницкие работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448205,Прочие отделочные работы,false,,,,,,x,846,,,x,994,x,957,4,Отделочные работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448206,Прочие отделочные работы,true,,,,,,x,846,,,x,994,x,957,5,Прочие отделочные работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448207,Прочие специализированные строительные работы,false,,x,883,60114000,920,x,846,26377000,1031,34096000,994,15011000,957,3,Специализированные строительные работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448210,"Прочие специализированные строительные работы, не включенные в другие группировки",false,,x,883,60114000,920,x,846,26377000,1031,34096000,994,15011000,957,4,Прочие специализированные строительные работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448213,Аренда строительного оборудования с оператором,true,,x,883,x,920,x,846,9907000,1031,34096000,994,15011000,957,5,"Прочие специализированные строительные работы, не включенные в другие группировки",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448214,"Прочие строительные работы, требующие специальной квалификации",true,,,,291000,920,,,x,1031,,,,,5,"Прочие специализированные строительные работы, не включенные в другие группировки",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448215,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,false,,3184426000,883,3947661000,920,6059614000,846,8525102000,1031,6322460000,994,4400123000,957,1,Всего,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448216,Оптовая и розничная торговля автомобилями и мотоциклами и их ремонт,false,,325814000,883,761218000,920,341748000,846,4153340000,1031,2303570000,994,1350334000,957,2,Оптовая и розничная торговля; ремонт автомобилей и мотоциклов,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448217,Торговля автомобилями,false,,192787000,883,338775000,920,247234000,846,1080908000,1031,1026902000,994,591358000,957,3,Оптовая и розничная торговля автомобилями и мотоциклами и их ремонт,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448218,Торговля автомобилями и легкими автотранспортными средствами,false,,192787000,883,338775000,920,247234000,846,1080908000,1031,1026902000,994,591358000,957,4,Торговля автомобилями,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448220,Розничная торговля автомобилями и легкими автотранспортными средствами  в торговых объектах с торговой площадью менее 2000 кв.м,true,,192576000,883,338775000,920,247234000,846,558836000,1031,1026902000,994,591358000,957,5,Торговля автомобилями и легкими автотранспортными средствами,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18951436,Розничная торговля автомобилями и легкими автотранспортными средствами  в торговых объектах с торговой площадью более 2000 кв.м (2000 кв.м и выше),true,,x,883,,,,,522072000,1031,,,,,5,Торговля автомобилями и легкими автотранспортными средствами,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448224,Техническое обслуживание и ремонт автомобилей,false,,117364000,883,265517000,920,69959000,846,1133135000,1031,1037593000,994,614885000,957,3,Оптовая и розничная торговля автомобилями и мотоциклами и их ремонт,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448225,Техническое обслуживание и ремонт автомобилей,false,,117364000,883,265517000,920,69959000,846,1133135000,1031,1037593000,994,614885000,957,4,Техническое обслуживание и ремонт автомобилей,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448226,Техобслуживание и ремонт автотранспортных средств,true,,,,,,69959000,846,,,,,,,5,Техническое обслуживание и ремонт автомобилей,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
20575904,"Техническое обслуживание и ремонт автомобилей, за исключением произведенных станциями технического обслуживания, находящимися на придорожной полосе",true,,117364000,883,265517000,920,,,1133135000,1031,1037593000,994,614885000,957,5,Техническое обслуживание и ремонт автомобилей,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448227,"Торговля автомобильными деталями, узлами и принадлежностями",false,,15663000,883,156926000,920,24555000,846,1939297000,1031,239075000,994,144091000,957,3,Оптовая и розничная торговля автомобилями и мотоциклами и их ремонт,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448228,"Оптовая торговля автомобильными деталями, узлами и принадлежностями",false,,14185000,883,154474000,920,15763000,846,1922443000,1031,231605000,994,143360000,957,4,"Торговля автомобильными деталями, узлами и принадлежностями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448229,"Оптовая торговля автомобильными деталями, узлами и принадлежностями",true,,14185000,883,154474000,920,15763000,846,1922443000,1031,231605000,994,143360000,957,5,"Оптовая торговля автомобильными деталями, узлами и принадлежностями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448230,"Розничная торговля автомобильными деталями, узлами и принадлежностями",false,,x,883,x,920,x,846,16854000,1031,7470000,994,x,957,4,"Торговля автомобильными деталями, узлами и принадлежностями",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
